Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
24/12/2025;10:30:00;24/12/2025;10:45:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;10:30:00;24/12/2025;10:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;10:45:00;24/12/2025;11:00:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;10:45:00;24/12/2025;11:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;10:45:00;24/12/2025;11:00:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;10:45:00;24/12/2025;11:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;11:00:00;24/12/2025;11:15:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;11:00:00;24/12/2025;11:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;11:00:00;24/12/2025;11:15:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;11:00:00;24/12/2025;11:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;11:15:00;24/12/2025;11:30:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;11:15:00;24/12/2025;11:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;11:15:00;24/12/2025;11:30:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;11:15:00;24/12/2025;11:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;11:30:00;24/12/2025;11:45:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;11:30:00;24/12/2025;11:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;11:30:00;24/12/2025;11:45:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;11:30:00;24/12/2025;11:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;11:45:00;24/12/2025;12:00:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;11:45:00;24/12/2025;12:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;11:45:00;24/12/2025;12:00:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;11:45:00;24/12/2025;12:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;12:00:00;24/12/2025;12:15:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;12:00:00;24/12/2025;12:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;12:00:00;24/12/2025;12:15:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;12:00:00;24/12/2025;12:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;12:15:00;24/12/2025;12:30:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;12:15:00;24/12/2025;12:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;12:15:00;24/12/2025;12:30:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;12:15:00;24/12/2025;12:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;12:30:00;24/12/2025;12:45:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;12:30:00;24/12/2025;12:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;12:30:00;24/12/2025;12:45:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;12:30:00;24/12/2025;12:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;12:45:00;24/12/2025;13:00:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;12:45:00;24/12/2025;13:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;12:45:00;24/12/2025;13:00:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;12:45:00;24/12/2025;13:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;13:00:00;24/12/2025;13:15:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;13:00:00;24/12/2025;13:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;13:00:00;24/12/2025;13:15:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;13:00:00;24/12/2025;13:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;13:15:00;24/12/2025;13:30:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;13:15:00;24/12/2025;13:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;13:15:00;24/12/2025;13:30:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;13:15:00;24/12/2025;13:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;13:30:00;24/12/2025;13:45:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;13:30:00;24/12/2025;13:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;13:30:00;24/12/2025;13:45:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;13:30:00;24/12/2025;13:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;13:45:00;24/12/2025;14:00:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;13:45:00;24/12/2025;14:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;13:45:00;24/12/2025;14:00:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;13:45:00;24/12/2025;14:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;14:00:00;24/12/2025;14:15:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;14:00:00;24/12/2025;14:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;14:00:00;24/12/2025;14:15:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;14:00:00;24/12/2025;14:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;14:15:00;24/12/2025;14:30:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;14:15:00;24/12/2025;14:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;14:15:00;24/12/2025;14:30:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;14:15:00;24/12/2025;14:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;14:30:00;24/12/2025;14:45:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;14:30:00;24/12/2025;14:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;14:30:00;24/12/2025;14:45:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;14:30:00;24/12/2025;14:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;14:45:00;24/12/2025;15:00:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;14:45:00;24/12/2025;15:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;14:45:00;24/12/2025;15:00:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;14:45:00;24/12/2025;15:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;15:00:00;24/12/2025;15:15:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;15:00:00;24/12/2025;15:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;15:00:00;24/12/2025;15:15:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;15:00:00;24/12/2025;15:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;15:15:00;24/12/2025;15:30:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;15:15:00;24/12/2025;15:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;15:15:00;24/12/2025;15:30:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;15:15:00;24/12/2025;15:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;15:30:00;24/12/2025;15:45:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;15:30:00;24/12/2025;15:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;15:30:00;24/12/2025;15:45:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;15:30:00;24/12/2025;15:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;15:45:00;24/12/2025;16:00:00;541448800000018463;;AMR-meter;Afname Actief;0;kWh;Gevalideerd;
24/12/2025;15:45:00;24/12/2025;16:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;15:45:00;24/12/2025;16:00:00;541448800000018463;;AMR-meter;Afname Capacitief;0;kVArh;Gevalideerd;
24/12/2025;15:45:00;24/12/2025;16:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;16:00:00;24/12/2025;16:15:00;541448800000018463;;AMR-meter;Afname Actief;3,75;kWh;Gevalideerd;
24/12/2025;16:00:00;24/12/2025;16:15:00;541448800000018463;;AMR-meter;Afname Reactief;1,31;kVArh;Gevalideerd;
24/12/2025;16:00:00;24/12/2025;16:15:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
24/12/2025;16:00:00;24/12/2025;16:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;16:15:00;24/12/2025;16:30:00;541448800000018463;;AMR-meter;Afname Actief;5,625;kWh;Gevalideerd;
24/12/2025;16:15:00;24/12/2025;16:30:00;541448800000018463;;AMR-meter;Afname Reactief;0,403;kVArh;Gevalideerd;
24/12/2025;16:15:00;24/12/2025;16:30:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
24/12/2025;16:15:00;24/12/2025;16:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;16:30:00;24/12/2025;16:45:00;541448800000018463;;AMR-meter;Afname Actief;6,875;kWh;Gevalideerd;
24/12/2025;16:30:00;24/12/2025;16:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;16:30:00;24/12/2025;16:45:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/12/2025;16:30:00;24/12/2025;16:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;16:45:00;24/12/2025;17:00:00;541448800000018463;;AMR-meter;Afname Actief;8,75;kWh;Gevalideerd;
24/12/2025;16:45:00;24/12/2025;17:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;16:45:00;24/12/2025;17:00:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/12/2025;16:45:00;24/12/2025;17:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;17:00:00;24/12/2025;17:15:00;541448800000018463;;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
24/12/2025;17:00:00;24/12/2025;17:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;17:00:00;24/12/2025;17:15:00;541448800000018463;;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
24/12/2025;17:00:00;24/12/2025;17:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;17:15:00;24/12/2025;17:30:00;541448800000018463;;AMR-meter;Afname Actief;10;kWh;Gevalideerd;
24/12/2025;17:15:00;24/12/2025;17:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;17:15:00;24/12/2025;17:30:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
24/12/2025;17:15:00;24/12/2025;17:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;17:30:00;24/12/2025;17:45:00;541448800000018463;;AMR-meter;Afname Actief;8,75;kWh;Gevalideerd;
24/12/2025;17:30:00;24/12/2025;17:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;17:30:00;24/12/2025;17:45:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
24/12/2025;17:30:00;24/12/2025;17:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;17:45:00;24/12/2025;18:00:00;541448800000018463;;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
24/12/2025;17:45:00;24/12/2025;18:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;17:45:00;24/12/2025;18:00:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
24/12/2025;17:45:00;24/12/2025;18:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;18:00:00;24/12/2025;18:15:00;541448800000018463;;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
24/12/2025;18:00:00;24/12/2025;18:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;18:00:00;24/12/2025;18:15:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
24/12/2025;18:00:00;24/12/2025;18:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;18:15:00;24/12/2025;18:30:00;541448800000018463;;AMR-meter;Afname Actief;10;kWh;Gevalideerd;
24/12/2025;18:15:00;24/12/2025;18:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;18:15:00;24/12/2025;18:30:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/12/2025;18:15:00;24/12/2025;18:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;18:30:00;24/12/2025;18:45:00;541448800000018463;;AMR-meter;Afname Actief;10;kWh;Gevalideerd;
24/12/2025;18:30:00;24/12/2025;18:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;18:30:00;24/12/2025;18:45:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
24/12/2025;18:30:00;24/12/2025;18:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;18:45:00;24/12/2025;19:00:00;541448800000018463;;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
24/12/2025;18:45:00;24/12/2025;19:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;18:45:00;24/12/2025;19:00:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
24/12/2025;18:45:00;24/12/2025;19:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;19:00:00;24/12/2025;19:15:00;541448800000018463;;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
24/12/2025;19:00:00;24/12/2025;19:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;19:00:00;24/12/2025;19:15:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
24/12/2025;19:00:00;24/12/2025;19:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;19:15:00;24/12/2025;19:30:00;541448800000018463;;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
24/12/2025;19:15:00;24/12/2025;19:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;19:15:00;24/12/2025;19:30:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
24/12/2025;19:15:00;24/12/2025;19:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;19:30:00;24/12/2025;19:45:00;541448800000018463;;AMR-meter;Afname Actief;8,75;kWh;Gevalideerd;
24/12/2025;19:30:00;24/12/2025;19:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;19:30:00;24/12/2025;19:45:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
24/12/2025;19:30:00;24/12/2025;19:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;19:45:00;24/12/2025;20:00:00;541448800000018463;;AMR-meter;Afname Actief;7,5;kWh;Gevalideerd;
24/12/2025;19:45:00;24/12/2025;20:00:00;541448800000018463;;AMR-meter;Afname Reactief;0,12;kVArh;Gevalideerd;
24/12/2025;19:45:00;24/12/2025;20:00:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
24/12/2025;19:45:00;24/12/2025;20:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;20:00:00;24/12/2025;20:15:00;541448800000018463;;AMR-meter;Afname Actief;6,25;kWh;Gevalideerd;
24/12/2025;20:00:00;24/12/2025;20:15:00;541448800000018463;;AMR-meter;Afname Reactief;0,725;kVArh;Gevalideerd;
24/12/2025;20:00:00;24/12/2025;20:15:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
24/12/2025;20:00:00;24/12/2025;20:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;20:15:00;24/12/2025;20:30:00;541448800000018463;;AMR-meter;Afname Actief;6,875;kWh;Gevalideerd;
24/12/2025;20:15:00;24/12/2025;20:30:00;541448800000018463;;AMR-meter;Afname Reactief;0,423;kVArh;Gevalideerd;
24/12/2025;20:15:00;24/12/2025;20:30:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
24/12/2025;20:15:00;24/12/2025;20:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;20:30:00;24/12/2025;20:45:00;541448800000018463;;AMR-meter;Afname Actief;6,875;kWh;Gevalideerd;
24/12/2025;20:30:00;24/12/2025;20:45:00;541448800000018463;;AMR-meter;Afname Reactief;0,423;kVArh;Gevalideerd;
24/12/2025;20:30:00;24/12/2025;20:45:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
24/12/2025;20:30:00;24/12/2025;20:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;20:45:00;24/12/2025;21:00:00;541448800000018463;;AMR-meter;Afname Actief;6,875;kWh;Gevalideerd;
24/12/2025;20:45:00;24/12/2025;21:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;20:45:00;24/12/2025;21:00:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
24/12/2025;20:45:00;24/12/2025;21:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;21:00:00;24/12/2025;21:15:00;541448800000018463;;AMR-meter;Afname Actief;6,875;kWh;Gevalideerd;
24/12/2025;21:00:00;24/12/2025;21:15:00;541448800000018463;;AMR-meter;Afname Reactief;0,423;kVArh;Gevalideerd;
24/12/2025;21:00:00;24/12/2025;21:15:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
24/12/2025;21:00:00;24/12/2025;21:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;21:15:00;24/12/2025;21:30:00;541448800000018463;;AMR-meter;Afname Actief;8,75;kWh;Gevalideerd;
24/12/2025;21:15:00;24/12/2025;21:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;21:15:00;24/12/2025;21:30:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
24/12/2025;21:15:00;24/12/2025;21:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;21:30:00;24/12/2025;21:45:00;541448800000018463;;AMR-meter;Afname Actief;8,75;kWh;Gevalideerd;
24/12/2025;21:30:00;24/12/2025;21:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;21:30:00;24/12/2025;21:45:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
24/12/2025;21:30:00;24/12/2025;21:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;21:45:00;24/12/2025;22:00:00;541448800000018463;;AMR-meter;Afname Actief;8,75;kWh;Gevalideerd;
24/12/2025;21:45:00;24/12/2025;22:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;21:45:00;24/12/2025;22:00:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
24/12/2025;21:45:00;24/12/2025;22:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;22:00:00;24/12/2025;22:15:00;541448800000018463;;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
24/12/2025;22:00:00;24/12/2025;22:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;22:00:00;24/12/2025;22:15:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
24/12/2025;22:00:00;24/12/2025;22:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;22:15:00;24/12/2025;22:30:00;541448800000018463;;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
24/12/2025;22:15:00;24/12/2025;22:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;22:15:00;24/12/2025;22:30:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
24/12/2025;22:15:00;24/12/2025;22:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;22:30:00;24/12/2025;22:45:00;541448800000018463;;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
24/12/2025;22:30:00;24/12/2025;22:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;22:30:00;24/12/2025;22:45:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
24/12/2025;22:30:00;24/12/2025;22:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;22:45:00;24/12/2025;23:00:00;541448800000018463;;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
24/12/2025;22:45:00;24/12/2025;23:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;22:45:00;24/12/2025;23:00:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
24/12/2025;22:45:00;24/12/2025;23:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;23:00:00;24/12/2025;23:15:00;541448800000018463;;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
24/12/2025;23:00:00;24/12/2025;23:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;23:00:00;24/12/2025;23:15:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
24/12/2025;23:00:00;24/12/2025;23:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;23:15:00;24/12/2025;23:30:00;541448800000018463;;AMR-meter;Afname Actief;10;kWh;Gevalideerd;
24/12/2025;23:15:00;24/12/2025;23:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;23:15:00;24/12/2025;23:30:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
24/12/2025;23:15:00;24/12/2025;23:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;23:30:00;24/12/2025;23:45:00;541448800000018463;;AMR-meter;Afname Actief;8,75;kWh;Gevalideerd;
24/12/2025;23:30:00;24/12/2025;23:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
24/12/2025;23:30:00;24/12/2025;23:45:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
24/12/2025;23:30:00;24/12/2025;23:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
24/12/2025;23:45:00;25/12/2025;00:00:00;541448800000018463;;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
24/12/2025;23:45:00;25/12/2025;00:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
